image,label,class_id,group_id,sha256
cercospora/135e037607fd5b15e8f3.jpg,Cercospora,1,1095,135e037607fd5b15e8f390c1b5ba575a73ae514f56918893887348e68e549250
cercospora/1566b75efe21de2f2750.jpg,Cercospora,1,947,1566b75efe21de2f27504cde7227928605fb0f81db216cf453b225a5585061ee
cercospora/15a359502c58d0985a05.jpg,Cercospora,1,1035,15a359502c58d0985a056118286671ab7f882beee50fc1e6cb16904afd720493
cercospora/16d1794645688f469622.jpg,Cercospora,1,224,16d1794645688f469622b82868770bf31a13e2e20caf6ef15dcc8f2823e518a8
cercospora/17e58409356c9286e4b7.jpg,Cercospora,1,44,17e58409356c9286e4b72caa945e7ea950396c72d8da678d54d9c97156ef0b81
cercospora/190fbd5b17a08e38dcec.jpg,Cercospora,1,177,190fbd5b17a08e38dcec3beac33cb42698470de7af8d0f4a9fc84015a3189875
cercospora/192eea619580acd7f51e.jpg,Cercospora,1,23,192eea619580acd7f51ef81e33d833230b79c4726ef963a0044b24197ab8f2fa
cercospora/197feb1c08013efd5c15.jpg,Cercospora,1,242,197feb1c08013efd5c15fab5ffaf972ed1b8d46ac65d84f5713dfa70e640ea12
cercospora/19999459254070a9d285.jpg,Cercospora,1,267,19999459254070a9d28553ba8c79c43ab4d2d39364d4c0f717ef5f6fcff32cf2
cercospora/1bf905ed3aa637cf9059.jpg,Cercospora,1,1106,1bf905ed3aa637cf905965d2807a62074535bf9f8ee4305257dc5aa2453caf11
cercospora/1cf981ed918dc9916895.jpg,Cercospora,1,181,1cf981ed918dc9916895930ead4200cda17b52516388b593df3614bd7594704f
cercospora/1e8fa03c2a651b570bf8.jpg,Cercospora,1,244,1e8fa03c2a651b570bf8e71b01068f6d30eb2b645d4afa8780662d038cb1181b
cercospora/1ef2f9f73449af10784a.jpg,Cercospora,1,980,1ef2f9f73449af10784a976aa5dfba7752db12ec6a9b429704210105b6498b38
cercospora/1ef95030f482049b2218.jpg,Cercospora,1,9,1ef95030f482049b2218b994b45c857e557592748a09bd730f835cf7612d4a83
cercospora/1f1bbfa63d2b5c1697d0.jpg,Cercospora,1,262,1f1bbfa63d2b5c1697d00e01c9f791faacbbd1e60a5e82874c7eb6c2ec7dc039
cercospora/205e23fdf2114859984d.jpg,Cercospora,1,126,205e23fdf2114859984ddeb8c1883f5d71bf0624cfdd9b7274bd674497f9a09c
cercospora/210cefe5bb56aaf895dc.jpg,Cercospora,1,197,210cefe5bb56aaf895dce61072efcbcb1e3d844b42850973bf20b517302f42e7
cercospora/2163d53787bb94b473ab.jpg,Cercospora,1,217,2163d53787bb94b473abd9f8e8fdef077d1a879fb4f4fafc3c79b328b3f17e91
cercospora/218d2fd843d3775bb0fc.jpg,Cercospora,1,104,218d2fd843d3775bb0fcae9b3b72afd59a65d6acf6cfa2ee049e02195639cb3d
cercospora/218ebb7f33c2a173212c.jpg,Cercospora,1,1093,218ebb7f33c2a173212cb1eef6d18b8c4b9977120a37f94bf45462375a329566
cercospora/219fde3d91d3ef67d220.jpg,Cercospora,1,1013,219fde3d91d3ef67d220c09b320c3436bb6e6e6a30735ff44639e26a66a1306d
cercospora/2340c7b353d193a0c53d.jpg,Cercospora,1,229,2340c7b353d193a0c53d1fea7b9150074608ec9faa0fdd9030db56cf6098b038
cercospora/234c695197b81e299953.jpg,Cercospora,1,986,234c695197b81e299953531f2fd9c7a36c9c3e53a37382c76bd5fa15c0d93b3e
cercospora/23b4524249866df3eae3.jpg,Cercospora,1,1080,23b4524249866df3eae3df655d9aece1a7440ec65a6f0ba3ab41cc1758df2bf9
cercospora/24449cc1b7fc8000bfee.jpg,Cercospora,1,1113,24449cc1b7fc8000bfeee0208e54ef5a4be50d17268f6103321005efdd2c965b
cercospora/24732253b855d05578eb.jpg,Cercospora,1,65,24732253b855d05578eb40fb8ed5991a176fb598f605c978a56a53660f3b530e
cercospora/262706504e38d76b5c4c.jpg,Cercospora,1,134,262706504e38d76b5c4c819ff04ec0b6fe34f68bf88b9a530821ccbe21cc67d1
cercospora/26467bdea485a205577e.jpg,Cercospora,1,1055,26467bdea485a205577e2fe2e35bb0a51fea86ed5dd2ddd2b3574f33279813dd
cercospora/2f464aa211a12baed474.jpg,Cercospora,1,272,2f464aa211a12baed474a88665d216200f99e942508a12333862543244c2aed9
cercospora/2f8612ccecbeb6ad25e2.jpg,Cercospora,1,264,2f8612ccecbeb6ad25e2449cc2a46f968e219731c8a9fd320fcedd6283efb039
cercospora/30432f8ffcc6e21087fd.jpg,Cercospora,1,91,30432f8ffcc6e21087fddf5196245ba2c47270738707437e5353abeef54d42cb
cercospora/306d2d4937eb1872873c.jpg,Cercospora,1,84,306d2d4937eb1872873c6404a622bbd19b73bb0be139bd1dc424411ee1cbd583
cercospora/352fa82c159eb6dda2be.jpg,Cercospora,1,1017,352fa82c159eb6dda2be621eca2430a9b448a328d3c2189410f5127621ce009d
cercospora/36a6a8690e297db0d90c.jpg,Cercospora,1,1098,36a6a8690e297db0d90c8c5cf6072340cfed5430e47789de3b7d7855ba3525e1
cercospora/3896b7f5fb488770f7fe.jpg,Cercospora,1,58,3896b7f5fb488770f7fe0dfc47f8f37f69c49392f1712b6712bbeadc3cddfbdc
cercospora/3b61181202639140028b.jpg,Cercospora,1,236,3b61181202639140028b16c13bc5039b6ec72aeab9b8899f279d319055222aaa
cercospora/3beed35f3e9563e1358e.jpg,Cercospora,1,987,3beed35f3e9563e1358efa9748a44b56c2bef1bc4ebf5543bc38d12e3eb851cd
cercospora/3c9441f42c5a28834599.jpg,Cercospora,1,71,3c9441f42c5a288345998c3f700a23972152253ae08673a12735ada811348b08
cercospora/3d13927eec8193bb7a6a.jpg,Cercospora,1,113,3d13927eec8193bb7a6a738ce72e45628c06f91df1893706d33615152868e6c6
cercospora/3d36ad5a4faa5ff6cefa.jpg,Cercospora,1,949,3d36ad5a4faa5ff6cefa73502549acca9a9a681b82c64446e4c6930c836356b0
cercospora/3f489cb1225fe0803ace.jpg,Cercospora,1,1004,3f489cb1225fe0803ace25ba905b3a5f4bba02ac30ed6b7fc2b58cf5d0a7f9af
cercospora/3f492b7825ec40c9357c.jpg,Cercospora,1,1054,3f492b7825ec40c9357cc17e8e91e1f3719a62cab9ac55b9fe7615a4506078e4
cercospora/4009fe186d7decbf7c61.jpg,Cercospora,1,962,4009fe186d7decbf7c61a2b06bd1d7f7c4e6de3047200c04c8080ff73f754f2f
cercospora/403b10def676cb01103c.jpg,Cercospora,1,925,403b10def676cb01103c611f926c9a74774ba2a50e0369a1ec8b548ca2e2cee8
cercospora/415592109f5b2df35a38.jpg,Cercospora,1,1008,415592109f5b2df35a385b983f8526a4be7cff48dd8a2f40527449f450a67cc9
cercospora/42716c705a289f655eeb.jpg,Cercospora,1,138,42716c705a289f655eeb266bf082a3269eca8a8e7202c7870046b16ad87ebaee
cercospora/44b250bcffe11a29dd3f.jpg,Cercospora,1,26,44b250bcffe11a29dd3f93252dfdfad17d77794148074c58066a7c6c79fa50f3
cercospora/4574471937e030d0c11a.jpg,Cercospora,1,202,4574471937e030d0c11a17b2408f17b0b1ae8d651bc4f15ccd4a085474795c98
cercospora/45893ade1615b5bf0dab.jpg,Cercospora,1,1118,45893ade1615b5bf0dab5155f81b21802f0cc63c0f892247bdc3019b77cb9efc
cercospora/480eaf43052332ee765f.jpg,Cercospora,1,952,480eaf43052332ee765fb6d76b4847ac407cdc0b1f74dc1c3ce188966e889e87
cercospora/482f7e40ebad0dd8539f.jpg,Cercospora,1,1043,482f7e40ebad0dd8539fda625fdf6993da19b984af0c089041ec44b9c1117020
cercospora/4a3e394f53810f57439b.jpg,Cercospora,1,933,4a3e394f53810f57439b8df3c2b7e4edf8f3222c2f3de9de3952ed88a3212e3a
cercospora/4adcdf03311c8d84e90e.jpg,Cercospora,1,1003,4adcdf03311c8d84e90e165110442732d9318b43458c7d8cf159668c55b3bd51
cercospora/4d11e297d8c4c1ed92d0.jpg,Cercospora,1,1084,4d11e297d8c4c1ed92d0ea5976a4a622bb080675a475c66154fb59e5ff77c313
cercospora/4dbb43aa8676b24bf5af.jpg,Cercospora,1,97,4dbb43aa8676b24bf5af9fd1a8dc13d93eba050f76964c1c767bb7ae9be86efc
cercospora/4f9fcad56a557307b7cd.jpg,Cercospora,1,1073,4f9fcad56a557307b7cdc37cf0e105b45a65ebf36172f37fd03476e0714a7ffe
cercospora/4fc08962d571195d4443.jpg,Cercospora,1,106,4fc08962d571195d4443d6929e38315d96ec33143779151ab7ae043303966b46
cercospora/51cb0d1d954fd845c47b.jpg,Cercospora,1,941,51cb0d1d954fd845c47b6a7a35f8acee72b967ec3fae576688dd3a3089354ace
cercospora/52866ca55026754d8429.jpg,Cercospora,1,1114,52866ca55026754d842907b0a77a90d5aaabe6a3d94fab1ea336bb416a03cd6f
cercospora/5432f6c025e0b7cb7043.jpg,Cercospora,1,1031,5432f6c025e0b7cb7043b6c25a4eec0b038abf179ebba36d8c5dd2d4e7f3476f
cercospora/5471487eef2b5ca652f3.jpg,Cercospora,1,910,5471487eef2b5ca652f361fa415b10fd61bcc91694a2877de4ce35f99783beed
cercospora/555e4f17549ee6597a4e.jpg,Cercospora,1,36,555e4f17549ee6597a4e2563b2b89f1694805a8d7a1468e67c7659343ac54bc7
cercospora/561a700e6e0d37d6c245.jpg,Cercospora,1,230,561a700e6e0d37d6c245dff425e8413eac2f55caf6f439a5c675d453cac57663
cercospora/5660defc45bd3ab53373.jpg,Cercospora,1,943,5660defc45bd3ab533733119517c740ffd0aba2adb2af470075fe246d1859100
cercospora/57fbd1a765091cb858f8.jpg,Cercospora,1,266,57fbd1a765091cb858f82309bc1bbd4b1447a98d2f6112a7da71ba4c4517b5f2
cercospora/5960e5178e16f50608c5.jpg,Cercospora,1,257,5960e5178e16f50608c55b4acfaffbb1d3a373e739bcbc0f8d8d5d5da7ccf8e9
cercospora/5a6949818e041f5c255b.jpg,Cercospora,1,1024,5a6949818e041f5c255b6af9162877acf71ca8bc9369d397bac67b0f3418f828
cercospora/5d94493a41c1605b8882.jpg,Cercospora,1,232,5d94493a41c1605b888201e1962363d89c182810cdd3931b313e109b218181ef
cercospora/5e2184ea1e7deb2e2e60.jpg,Cercospora,1,96,5e2184ea1e7deb2e2e60dc2d375758ed3677f36bfd2ab637ca1d1176f874f19c
cercospora/5e2c35b7810b50a2f3be.jpg,Cercospora,1,178,5e2c35b7810b50a2f3be74e77cf74d5ff29e3beb0a88c179bf5dc575adaa2869
cercospora/5f7d004fa11c3505653b.jpg,Cercospora,1,75,5f7d004fa11c3505653b1d4bfe5aeff84d7c4344610bb7d1eb994c6b978bd086
cercospora/607d25a15db2b058b2cb.jpg,Cercospora,1,167,607d25a15db2b058b2cb875d1afe4d6e46aa2ec8c7f94794a9e0c2a0346ad255
cercospora/6084f8159f2a32bdbf42.jpg,Cercospora,1,150,6084f8159f2a32bdbf425a1b4d845dc43b8c43dd7bd9552b4e7434021ea587c1
cercospora/630b7e31530e0f23cae0.jpg,Cercospora,1,1050,630b7e31530e0f23cae09dcde7202cde5877d2a5b70695aea9795761908a9233
cercospora/6385d54245535c147577.jpg,Cercospora,1,43,6385d54245535c14757784294e8ec7ad883a1468bd5aa28c963662189f8d2224
cercospora/63be9207ceaf1bafbd76.jpg,Cercospora,1,3,63be9207ceaf1bafbd76465afa6ae10db3d59fdb51e73ac37d16730b139a4473
cercospora/645c59805d7fb6d628f8.jpg,Cercospora,1,233,645c59805d7fb6d628f8d0d470f0dbf61f3ae5367b9cf2a29e1e612bef318786
cercospora/64f08c7c67ce7e7b65e0.jpg,Cercospora,1,1071,64f08c7c67ce7e7b65e088bb20c1672a4ba2b871176a32e49f22f4a4009acfdc
cercospora/650092a74f12bd46a331.jpg,Cercospora,1,1062,650092a74f12bd46a331e8c3857a6e3b3d43575f7f75f5e49c5f2d81fd1d0d17
cercospora/65138bee946350219f7d.jpg,Cercospora,1,202,65138bee946350219f7d96f52420e63cd0fcd338a419d92ff5c0de82853cc559
cercospora/65c05048fcafa9259ab8.jpg,Cercospora,1,46,65c05048fcafa9259ab8e1db5dae2835d3d6fd92ebc4fc31dcce5af6444a8121
cercospora/6684d5703143b6e56fb5.jpg,Cercospora,1,149,6684d5703143b6e56fb5463505b5f25bfb5f1312466439b158e081e595ad5f44
cercospora/6866439d7f3e97efd769.jpg,Cercospora,1,939,6866439d7f3e97efd769be3ff432cb8257d47402160e1b0a0774f007bd046531
cercospora/68987f3042afb170566a.jpg,Cercospora,1,1048,68987f3042afb170566a669f95aa6fab1bd3f3c6d8d8ad6558c482b75806dc6d
cercospora/6a9fdbe906ce83a54841.jpg,Cercospora,1,169,6a9fdbe906ce83a54841847cbda58ab1a03bfaef0b5c01c4e81dec7794ab4499
cercospora/6b008c438cdbea311402.jpg,Cercospora,1,31,6b008c438cdbea311402bda57b165c1a56d14cd03e3dc62c99b81213650ecb46
cercospora/6c24d314419a19cef276.jpg,Cercospora,1,923,6c24d314419a19cef276a8dbdd3c29051ca6be7cb9dc340741fdb86cb805e015
cercospora/6c42fc2ccd272367c000.jpg,Cercospora,1,82,6c42fc2ccd272367c0008c16c9993a0eb2d23cc9c6c7316733439cb29adb6702
cercospora/6e621810a0fca3d24267.jpg,Cercospora,1,1103,6e621810a0fca3d242674ab9cb2af82d2346850559fde5109e53030f72c80c1d
cercospora/6ed4ab788cfc9223ed67.jpg,Cercospora,1,193,6ed4ab788cfc9223ed675b1e9525ae0299c93f8c71656463d3dd9b853cba8271
cercospora/708f699d081c3ff9e438.jpg,Cercospora,1,911,708f699d081c3ff9e43894e3f0c4ae0f19ef139ba4d38e953aa67ede1e6df6d1
cercospora/714aa093696de3a61504.jpg,Cercospora,1,66,714aa093696de3a615045010453c9194abbf4e9c8a23286b9d7fc5db99961f69
cercospora/71575e564c1cc94274f8.jpg,Cercospora,1,57,71575e564c1cc94274f8606aa361c68159388fe6e4134d03f8ef1c355208be65
cercospora/719ad948b3c1b2667478.jpg,Cercospora,1,995,719ad948b3c1b2667478365d5dfefafa3555538f9921fc7a32b66f9b55a4160b
cercospora/722a4cbf9b6d7551fb57.jpg,Cercospora,1,27,722a4cbf9b6d7551fb5726c4e2e8d789f313f7f2a7b2f936d04a1770b255eea3
cercospora/732a6f4ba2c5b63beaa8.jpg,Cercospora,1,1110,732a6f4ba2c5b63beaa83cf87d97e7499e8100260d7b09ea9426a50ee437661a
cercospora/737cc19cd28ceb6d2701.jpg,Cercospora,1,268,737cc19cd28ceb6d2701f9d2c42acf5d0e9e11afd57a4a18e55f4cdb5d61d944
cercospora/7412f518f290a63da3fb.jpg,Cercospora,1,189,7412f518f290a63da3fbb3cbe5ffb58e7c85a00b2471ba1c1a308eeee57b0e0b
cercospora/7423d30ab19684c749ca.jpg,Cercospora,1,79,7423d30ab19684c749ca313bb55dc66a6ec4d130af0c634ea4016d86ab0592a1
cercospora/742fc1fc747d7887a266.jpg,Cercospora,1,1056,742fc1fc747d7887a2665661bacbf68acb778366552153bd3761c9d20bdfc151
cercospora/76940e9b47086dd69865.jpg,Cercospora,1,1092,76940e9b47086dd698659fc13b571e5abb0d68712f621f013942fa6daf3c1b04
cercospora/7a07560d0e1765bcf626.jpg,Cercospora,1,139,7a07560d0e1765bcf62694d2b758189ebf521548a08a708fc9abc82e02a44e34
cercospora/7a7a23c17c5c0f664b77.jpg,Cercospora,1,38,7a7a23c17c5c0f664b775b919df50f4302c7c27c5e7a7171204cb399d98ccc0a
cercospora/7a8a42143d7cf63af697.jpg,Cercospora,1,1100,7a8a42143d7cf63af6977696272cce9dcf7e0db7a543ce1b30e0e7161b959efc
cercospora/7a8d01f916f3b370d14f.jpg,Cercospora,1,198,7a8d01f916f3b370d14fe421d88f1f8e88a695bf872175975fcfc3a0980d7d1e
cercospora/7ab02be334733617ca10.jpg,Cercospora,1,153,7ab02be334733617ca10cb2c57cb8f3b9843224a4847d64bedbac115acf0ca7b
cercospora/7b08c26de21a61dd2e36.jpg,Cercospora,1,1053,7b08c26de21a61dd2e367c44e956220d8e8f87f81fdfca66cb2233ba8cd9c1a2
cercospora/7b39122f49bd8cf0b50f.jpg,Cercospora,1,1107,7b39122f49bd8cf0b50f0ddf56fb91f7bf3476b95b6529daa13347ea1c0f1cfc
cercospora/7bc7ddf955d0edd3b119.jpg,Cercospora,1,143,7bc7ddf955d0edd3b119b35f8d8cab8a3d8d3e5a9d8767db9d1d5c763bcd3581
cercospora/7c96f8018a0bd619871a.jpg,Cercospora,1,62,7c96f8018a0bd619871af78282938e5eb349600970c7c573c2d1699b24361a0e
cercospora/7d5686b11755b879cb17.jpg,Cercospora,1,930,7d5686b11755b879cb17903fd63770560e3e583f2e93446ec92ed934562a613b
cercospora/7d6884e68980cfd0f21d.jpg,Cercospora,1,1072,7d6884e68980cfd0f21d6ca169480b5d8f6abbf0c67a1759c5902a0b491e3214
cercospora/7d6aa0ed30e80d853629.jpg,Cercospora,1,21,7d6aa0ed30e80d85362956183711fa1d7aba20122cadf160823a859450b3d8a0
cercospora/7de6036592912065263b.jpg,Cercospora,1,149,7de6036592912065263b26129dc55ed0f940412c5e5607530d7b94ca50b15131
cercospora/7dea729cdc7348194941.jpg,Cercospora,1,109,7dea729cdc73481949419bbea31f3f3e1a93576563102be4db17eddaecac0c0c
cercospora/7e280c9b21b67c485271.jpg,Cercospora,1,81,7e280c9b21b67c4852713bb621b889252f7442cc8d325c91a52f655790298498
cercospora/7e70dbb962cc3f0b00d4.jpg,Cercospora,1,105,7e70dbb962cc3f0b00d4e9a050f4db9a1a45b67b01e4789f2a504843a35d500f
cercospora/81835181273b6681afbe.jpg,Cercospora,1,998,81835181273b6681afbeaca5b87e7e288032b74ea79a03b740e72d75f8d863c4
cercospora/81a7f4cae50a4222ddde.jpg,Cercospora,1,1119,81a7f4cae50a4222ddded4f0ba5404f0c7d801653495f6c6fcf1507675322a38
cercospora/81be818a23f4e074b17e.jpg,Cercospora,1,55,81be818a23f4e074b17e198339c8adb4758beb743110f246e55aab9f7414f261
cercospora/82cbc9d9e54f885e662e.jpg,Cercospora,1,1069,82cbc9d9e54f885e662e797d22c1b3bb9f9f010a860665f74eb100de53982208
cercospora/834abec40d8c5e8de74e.jpg,Cercospora,1,966,834abec40d8c5e8de74ef50082b30c2beeed0beea21608904bd2133211f61d00
cercospora/8371b00e6a652217a32c.jpg,Cercospora,1,100,8371b00e6a652217a32c519890551b1c866124954f53d184819415bd3b1bcc24
cercospora/83db9e48dbd97f738e30.jpg,Cercospora,1,24,83db9e48dbd97f738e3069af9a0dd12bcaa2f4f5968ea25d197852a5d4b168c8
cercospora/856fdc41d6c97205a92a.jpg,Cercospora,1,5,856fdc41d6c97205a92acfd10881bdbca0c0d892196b2b279817eac39a10b5fe
cercospora/86fbe6ef23e20e6a5d17.jpg,Cercospora,1,33,86fbe6ef23e20e6a5d1724a1bbbe02e780c1f69d768ae846a2bc366146e762d1
cercospora/8706ecf8cb71e1b01961.jpg,Cercospora,1,1049,8706ecf8cb71e1b019615fb2faa7636890b4e34079745c3130ad4b6ae5f069f3
cercospora/875af7617ba1d2907a6a.jpg,Cercospora,1,113,875af7617ba1d2907a6a3fd2dab072b7d497720327df12bd49aa2074c7e1cef5
cercospora/8979f92487c11122d656.jpg,Cercospora,1,151,8979f92487c11122d656509431dd7e01a544c4edd4161bec9ce20390bbd0d01a
cercospora/89ca23ca12ff26948cd0.jpg,Cercospora,1,970,89ca23ca12ff26948cd02a13ed69419b183dd2d0d5f7f3d2aeb4958947ae8f26
cercospora/8aaeb645e9300bdd656b.jpg,Cercospora,1,977,8aaeb645e9300bdd656bc2c812e9056542993b93967fcda449a73ab29178a3e5
cercospora/8c95e5c4b3fb0c74da51.jpg,Cercospora,1,1021,8c95e5c4b3fb0c74da519d230fe32c5bbb2de343822d5cd9913112e627f6b1f9
cercospora/8f36239191afabaf5467.jpg,Cercospora,1,121,8f36239191afabaf5467d404245ed373e5596a8966b8d405d67a547c20ee274e
cercospora/90df6fce6b0fb2097f4e.jpg,Cercospora,1,204,90df6fce6b0fb2097f4e095cf65d4a09f5b5064d9f7e66e29eaa2dd10d7f8ba8
cercospora/90e4111e4b26afcc40ea.jpg,Cercospora,1,1006,90e4111e4b26afcc40ea131dd13ca70df38f31cce75414ada8944cb30886e7c7
cercospora/90ed947440a047f8694a.jpg,Cercospora,1,1047,90ed947440a047f8694a9cd5d07c544844db1ea78c3690af280ded02292ac688
cercospora/91ca3e93bede0c74c69b.jpg,Cercospora,1,191,91ca3e93bede0c74c69b6b1fa5d9c943814e3b75d8f78151b142730cc9f442d2
cercospora/9249c416e7d630348136.jpg,Cercospora,1,1029,9249c416e7d630348136c9df573665be82883bd39c6e27922ef61a67efe46cd6
cercospora/94773904a3c797d28782.jpg,Cercospora,1,173,94773904a3c797d28782aabba71926cc3dc29dc2e31c9e33138736b913f1a58e
cercospora/959890b500cbb142e549.jpg,Cercospora,1,1020,959890b500cbb142e5494c7eec9b12a11a7d56f5c1651853ffce16a0340689a0
cercospora/95b1a9df205678a6a22c.jpg,Cercospora,1,223,95b1a9df205678a6a22cb308ff89b1e1a623d6ea1695190bd5f5438e9c8464a4
cercospora/9773c3b59b3c355f581e.jpg,Cercospora,1,993,9773c3b59b3c355f581e5d99c58260d207484211511ca616bcbb3006a984fe65
cercospora/990afc7ce93c5850c266.jpg,Cercospora,1,955,990afc7ce93c5850c2666b79c0a841e9f990abcde07e1add6ab07a16a0638161
cercospora/992c81819e98f5f751f3.jpg,Cercospora,1,210,992c81819e98f5f751f305fdd0cc56298f1c6c686444d2010f1c199bc1b9e02a
cercospora/999633d0f15456f213dd.jpg,Cercospora,1,965,999633d0f15456f213dd5207a059c325b88cc19bfa1d47151161d0fa84e845be
cercospora/9a3b3216113605e90a7a.jpg,Cercospora,1,1109,9a3b3216113605e90a7a30eab3820c7e302f646d6db3ee82427cede379175c46
cercospora/9aa245dcda1a3ca6be88.jpg,Cercospora,1,14,9aa245dcda1a3ca6be881d585a82ef116784dfdc7475b08c4bc50c2e4f7bf58d
cercospora/9c856fbc4d2a6d67e152.jpg,Cercospora,1,140,9c856fbc4d2a6d67e152ca36f0170175b4c13608fcbc9dc1c3f7578705feb1ab
cercospora/9d5c3aee361c05410727.jpg,Cercospora,1,1045,9d5c3aee361c05410727f9fd9e20562b3e726f34e60ed7e0a3d2d72b01516133
cercospora/9e301c38ddb56b68b217.jpg,Cercospora,1,49,9e301c38ddb56b68b21762a218ef1eba20aa2211838a6e9f3487853171c1c4c3
cercospora/9f939329c830265d6af6.jpg,Cercospora,1,206,9f939329c830265d6af6c5d65f52f16b8b985466c8f57844be5e069a45a625f0
cercospora/a06159e5c791ee9bfa20.jpg,Cercospora,1,164,a06159e5c791ee9bfa2077852cb478f7f629aab1798e883059604fcd417708ff
cercospora/a2302f9974faba6b602d.jpg,Cercospora,1,1094,a2302f9974faba6b602d3f10ad34cba1beb06f7b0b277c77ed6a077de005c357
cercospora/a3755957bd5c1ccb8fe0.jpg,Cercospora,1,15,a3755957bd5c1ccb8fe0cb8d4dbf57f35876060e04199c3e1ca94b188d0820ee
cercospora/a5f732229e2b9a2e86d3.jpg,Cercospora,1,994,a5f732229e2b9a2e86d398352fd2a59d3c87b177f54cc36d718867540b79405b
cercospora/a6b0296907c760850b27.jpg,Cercospora,1,99,a6b0296907c760850b2722cfb826959e07acd1961e4f7f4391b3f87ad6011a0d
cercospora/a77ca191e597bd83ec0b.jpg,Cercospora,1,142,a77ca191e597bd83ec0bba5a9b085599bb37d75e23fe77b49cacf4c418a7a8d0
cercospora/a78282af02815cb9f355.jpg,Cercospora,1,58,a78282af02815cb9f355d288f7dc2b0b48b07ee57131cee244a9bfca30cd8467
cercospora/a85117c2593c028bcdbe.jpg,Cercospora,1,159,a85117c2593c028bcdbef1a2e5d52448573598f81f8c4c782eb0de7a8bd38792
